AT,SR,RH,WV,AP
1.923887407,-0.587967222,-2.230055994,4.001341755,1.237080743
-1.148116716,-1.033077301,0.098087425,2.14235154,0.904901655
-1.316957409,-0.821340558,0.222526157,1.737949453,0.634767511
-1.1678397,0.122632647,0.079414405,2.017112831,0.546950051
-1.42931865,1.177648022,0.172779503,2.317265937,0.523086611
-1.490280599,2.09300973,0.095275657,2.738459806,0.651949188
-1.709624084,1.764862514,0.081793593,3.31217903,1.246626119
-0.457812288,1.619614921,-0.616245692,1.011005217,1.766849117
0.755748874,0.93351863,-1.513848366,1.787625142,2.180163903
1.374931028,0.436071492,-1.739582822,2.049996738,2.645978257
1.973493699,0.145140616,-2.413325552,2.853203651,2.353889748
2.213157834,0.251390215,-2.644683543,4.384054457,1.885211781
2.038639312,-0.654810368,-2.578138381,3.684396867,1.343034418
-0.127302895,-1.033077301,-0.160306791,1.011005217,0.86672015
-0.274926439,-0.841179937,0.099096777,0.295255503,0.364633367
-0.360691535,0.043668029,0.246390132,0.415596608,-0.174680383
-0.471857443,-0.017581191,0.511200945,0.142030491,-0.167044082
-0.551645877,0.629871102,0.638090961,0.540835317,0.179453071
-0.489189762,1.625617306,0.438743861,0.983718571,0.684403467
0.361886867,1.929657731,-0.475585224,0.207798304,1.049036834
0.710625078,0.622452731,-0.746307959,1.700167943,1.713395011
1.100602255,0.866718275,-1.146732477,0.60100587,1.804076084
1.721876241,0.312678335,-1.591928984,2.366941626,1.561623531
2.0529833,-0.08196581,-1.945274423,2.886087557,1.325852741
1.909244586,-0.343110387,-1.953709725,1.989826185,0.670085403
-0.236974637,-1.032906138,0.527711066,0.808804174,0.389451345
-0.248330294,-0.870406065,0.583369642,0.945937061,0.06777217
-0.486799097,0.070999691,0.812853121,0.038481167,-0.242452553
-0.612607826,1.15449041,0.865627832,0.546432578,-0.272997757
-0.663708284,1.691137827,0.842052244,0.880169248,-0.007636301
-1.01394066,1.613157398,0.295055337,1.935252893,0.202361973
-0.128199394,2.95240883,-0.33168041,0.437285994,0.560313577
0.667294281,3.164631833,-0.718767057,1.546942931,1.001309954
1.540484558,0.39773092,-1.572679192,1.131346323,1.021355243
2.316852915,1.055188483,-2.286579729,1.514059024,0.662449102
3.008950342,-0.968470948,-2.904591787,1.962539539,-0.037226967
3.348125894,-0.972419373,-3.136238164,1.891174465,-0.868629226
-0.291959925,-1.033077301,0.347181179,0.573719224,-0.079226622
-0.230997975,-0.972543855,0.340259905,1.092865155,-0.39136042
-0.143738714,-0.635830696,0.312719004,0.754230882,-0.481086956
-0.198425169,0.686919041,0.122672366,1.164230229,-0.664358177
-0.706142582,1.897545168,0.360086471,1.481175117,-0.45149629
-0.735129391,1.144920827,0.194841062,2.301173812,0.088771998
-0.181989349,2.213594253,-0.327787194,1.825406652,0.799902518
0.863029952,3.101184721,-1.103979193,0.907455894,1.303898376
1.827065487,1.105763339,-1.999563163,0.645084298,1.229444442
2.081671276,1.55512916,-2.196458978,0.781517528,0.927810557
2.663798127,0.521929321,-2.80762186,1.115254198,0.377996894
3.220225333,-0.44801402,-3.177189033,1.038291863,-0.467723429
0.208286661,-1.033077301,-0.002415236,0.093054459,-0.125044427
0.207390162,-1.00473422,-0.143291993,1.6777789,-0.746448411
0.143439881,-0.866807746,-0.008759737,0.158822273,-0.851447549
0.062754948,-0.257882749,0.080063275,1.098462416,-0.845720323
0,1.556272842,0.075593285,1.208308657,-0.744539336
0.020021817,1.621727231,0.185612698,0.568121963,-0.25581608
0.207987828,2.385453844,0.078549246,0.497456546,0.446723602
0.597367339,2.338426737,-0.419421973,0.623394912,1.017537093
1.566781869,3.26977665,-1.555592298,1.060680906,0.890583591
1.954966048,1.604544773,-1.884280699,0.153225012,0.513541234
2.429512988,0.672910884,-2.439136135,3.41642801,-0.08781746
2.452224303,-0.538497147,-2.460548825,3.902690035,-0.857174774
-1.231192314,-1.033077301,0.074511836,2.634910483,-0.595631469
-1.411089831,-0.925964106,0.078765536,3.03931257,-1.155945046
-1.532416064,-0.354558875,0.122239786,2.672691993,-1.464260695
-1.537496227,0.934358886,0.115390609,3.115575247,-1.527260177
-1.576045695,1.205781039,0.020799869,2.957452632,-1.175035799
-1.416468827,2.019059418,-0.2449482,3.006428663,-0.598495082
-0.515785906,2.320100597,-0.815448598,2.24660052,-0.287315821
0.970012197,2.466771957,-2.099272761,0.262371596,-0.075408471
1.675855946,2.129992667,-2.474679759,1.792522745,-0.04390873
2.406801674,2.315105741,-2.804665899,1.628802869,-0.289224896
2.884635778,0.322882,-3.146908461,0.907455894,-0.895356279
2.840408481,-0.557153944,-3.081444748,4.44422501,-1.604577723
-1.487292268,-1.033077301,-0.316900607,3.235916352,-0.644312887
-1.670775783,-0.925380595,-0.240334017,3.399636228,-0.924946945
-1.729645901,-0.35430213,-0.356625834,3.290489644,-1.063354898
-1.977976195,1.14090627,-0.241848046,3.214226967,-0.951673998
-1.99202135,1.178429927,-0.350209236,3.585745147,-0.482996031
-1.912830583,1.760019372,-0.527350583,3.820830097,-0.084953847
-0.875282108,3.030124734,-1.237574194,2.695081035,0.296861197
0.756944206,3.424189259,-2.169350657,0.858479863,0.609949533
1.498349093,3.396737005,-2.645764992,1.574229577,0.568904416
2.154885382,2.44493697,-3.325563837,1.508461763,0.167998619
2.795583518,0.28465813,-3.792821904,1.535748409,-0.476314268
3.343045732,-0.534910499,-4.265126732,1.885577204,-1.31439829
-0.926382566,-1.033077301,-1.596615263,3.028118048,-0.692039768
-1.069523614,-0.964647005,-1.741024754,2.902179682,-1.03853692
-1.122715904,-0.689723785,-2.001581868,2.84760639,-1.242807969
-1.286775268,-0.397668678,-1.932152841,3.016923527,-1.179808487
-1.202803171,-0.023999813,-2.177064993,2.962350235,-0.881038215
-1.289464765,0.147050643,-2.034241627,2.727265285,-0.290179434
-0.787724014,0.101746838,-2.267978806,2.448801564,0.188043909
0.042434298,0.448286325,-2.593062377,0.929145279,0.780811765
0.551645877,0.692248443,-2.815840872,0.885766509,0.997491803
0.91413041,0.812980789,-3.032274866,1.311857981,0.884856365
1.200412506,0.27676517,-3.185119659,1.213206261,0.66722179
1.466971618,-0.448115162,-3.298095032,1.502864503,0.092590148
-0.407010663,-1.033077301,-1.391356242,2.520166638,-0.509723084
-0.395655006,-0.888611613,-1.191648659,1.333547366,-1.007991717
-0.53939372,-0.359145273,-0.839240477,1.650492254,-1.152126896
-0.79698784,0.97487401,-0.716532063,1.601516223,-1.117763542
-1.191746346,1.126882552,-0.825037446,2.722367681,-0.664358177
-1.250915297,1.540082352,-0.995690099,2.61252144,-0.281588595
-0.027492644,3.158808391,-2.044046765,1.73305185,0.288270358
1.120325239,1.998998305,-3.037970498,0.065767813,0.680585316
1.810330834,0.287342282,-3.325852223,1.973034403,0.768402777
2.266350123,-0.048767916,-3.383673696,1.344741887,0.573677104
2.900175098,0.213870449,-3.27884524,2.279484427,0.120271739
2.814410003,-0.821496161,-3.250943855,2.115064894,-0.512586697
-0.379518019,-1.033077301,0.478757475,0.415596608,0.491586869
-0.417768654,-0.987349478,0.700598714,1.027796999,0.320724637
-0.463191283,-0.62764987,0.620643584,1.185919615,0.02386344
-0.588701179,0.296795162,0.695768242,1.175424751,-0.041045117
-0.60722883,0.986571463,0.721795115,1.525253546,0.170862232
-0.571667693,2.158837567,0.720785762,0.847285341,0.581313405
-0.377725021,2.166022535,0.67204846,0.174914397,1.021355243
0.35053121,1.405524683,-0.401758306,0.027286646,1.283853086
1.152001546,1.345010688,-1.191720756,1.453888471,1.261898721
1.855155797,-0.406044008,-1.443049505,1.465082993,0.876265527
2.035352148,-0.276835191,-1.335986053,2.197624489,0.458178053
2.057166963,-0.758329135,-1.49128213,1.760338496,-0.249134316
-0.020619483,-1.033077301,0.787547214,0.721346975,-0.474405192
-0.061559616,-1.019987201,0.815664888,0.33373667,-0.892492666
-0.122820398,-0.929737478,0.765846137,1.437796347,-1.123490768
-0.174219689,-0.728165499,0.764692592,0.913053155,-1.073854812
-0.197827503,-0.490481961,0.81032974,0.721346975,-0.640494737
-0.215159822,-0.205090551,0.806652813,1.284571335,0.106908212
-0.265064947,-0.398353331,0.732970088,1.77643062,0.913492493
-0.354117207,-0.248962809,0.496853721,1.278974074,1.532032865
-0.288373928,-0.023085646,0.452153829,0.60100587,1.839393976
-0.022412481,0.251456346,0.181286902,0.213395565,1.884257243
0.115050738,0.183983008,0.200176211,0.83609082,1.688577033
0.143738714,-0.463628778,0.380778195,1.000510353,1.165490423
-0.473052775,-1.033077301,0.60312411,1.612710744,-0.756948325
-0.771885861,-0.988718784,0.614010697,2.213716614,-1.267625947
-0.835537308,-0.750864083,0.518482701,1.940150496,-1.419397427
-0.528038063,-0.237918888,0.39000656,1.91286385,-1.302943838
-0.357404371,0.128393847,0.228438078,1.891174465,-0.956446686
-0.238767636,0.352310412,0.239396761,0.923548018,-0.422860161
0.018228818,0.626883525,-0.000540725,1.470680254,0.266315993
0.629641312,1.495000282,-0.74162168,0.819998695,0.832356796
1.000194338,0.949086708,-0.942627001,1.076773031,1.164535885
1.271833613,-0.161751234,-1.263456873,0.950834664,1.061445823
1.487889935,-0.193400878,-1.439444675,1.043889124,0.571768029
1.864419623,-0.564124957,-1.610241521,1.218803521,-0.123135352
-0.02420548,-1.033077301,0.885526494,0.437285994,-0.264406918
-0.038250635,-0.906432043,0.870386208,0.453378118,-0.787493529
-0.134474889,-0.472404785,0.888049875,0.557627099,-1.279080398
-0.202309999,-0.039163323,0.874423617,0.913053155,-1.221808142
-0.207987828,0.117093181,0.801822341,0.163719876,-0.629994823
-0.208286661,0.008560108,0.768297422,0.738138757,-0.159407781
0.195735671,0.789784276,0.397432509,0.79830931,0.453405365
0.551645877,0.831765957,-0.055117851,1.508461763,1.049991372
0.863926451,-0.303630023,-0.536651045,1.300663459,1.242807969
1.141841221,-0.551770081,-0.878172641,0.710852111,1.175035799
1.545863553,-0.313767556,-0.907083377,1.656089515,0.777948153
1.555127379,-0.752785779,-0.826263088,2.208119353,0.201407436
0.208884327,-1.033077301,-0.50557741,0.672370944,0.106908212
0.079788434,-0.988952189,-0.100827096,0.863377466,-0.294952122
-0.01553932,-0.639888043,0.291017927,1.092865155,-0.549813664
-0.072317607,-0.477535793,0.716532063,1.30626072,-0.577495254
-0.132084224,-0.084887256,0.814871826,0.355426056,-0.317861024
-0.156588537,-0.012621346,0.844936108,1.257284689,0.346497153
0.161668699,-0.229395735,0.387122696,0.896261372,0.81899327
0.492476926,-0.276695148,0.073502484,1.448291211,1.216080916
0.753657043,-0.321730538,-0.148194562,1.519656285,1.339216268
1.027985815,-0.342270131,-0.667506374,2.262692645,1.296262075
1.12331357,-0.377199107,-1.116451905,1.77083336,0.898219892
1.007665166,-0.369531771,-1.109746921,1.092865155,0.524041148
-0.380115685,-1.033077301,0.098159521,1.290168595,0.148907867
-0.51130341,-0.903541718,0.247327388,0.240682211,-0.454359903
-0.808941163,-0.450534788,0.448332709,0.803206913,-0.863856538
-0.722877235,0.091636535,0.378687393,1.617608347,-0.707312369
-0.900682921,0.347832937,0.507235632,0.267968857,-0.348406228
-0.8860401,1.348651797,0.498656136,0.377115441,-0.016227139
-0.079788434,2.440856282,-0.119283825,0.32813941,0.505904934
0.448249629,0.812482859,-0.462968319,1.426601825,0.904901655
0.788022847,0.266989413,-0.728355905,1.043889124,1.159763197
1.302314588,0.180011242,-1.151418756,1.415407304,0.986991889
1.711417083,-0.106675562,-1.311617402,2.427112179,0.555540889
1.738909727,-0.461598159,-1.375422893,2.897282079,0.090681073
-0.477834104,-1.033077301,0.199815728,1.77083336,-0.884856365
-0.282098433,-0.985626175,0.052450277,0.442883254,-1.388852223
-0.024803146,-0.650671329,-0.260016389,0.404402087,-1.689531571
-0.163162865,-0.630018925,-0.068167336,0.306450024,-1.651350066
-0.409102495,-0.446706955,0.477964412,0.491859286,-1.381215923
-0.327521062,-0.26524666,0.591877041,0.923548018,-0.943083159
0.082477932,0.493465648,0.365637909,0.573719224,-0.465814354
0.4019305,1.165351497,-0.030893393,1.164230229,0.112635438
0.354117207,0.299086416,0.322235755,0.885766509,0.507814009
0.777862522,0.215733794,-0.300967258,1.125749062,0.617585834
1.149610881,-0.03689541,-0.615164243,2.033204956,0.392314958
1.491475932,-0.319676579,-0.903478547,2.662197129,-0.129817115
-0.086362762,-1.033057851,0.361672596,0.289658242,-1.066218511
-0.272236941,-0.940925332,0.76303437,0.721346975,-1.608395874
-0.348439378,-0.5433364,0.838807897,0.09865172,-1.936756812
-0.386092347,-0.050650712,0.872981685,0.207798304,-1.977801929
-0.427928979,-0.192653984,0.880696022,0.880169248,-1.674258969
-0.329612894,0.705875373,0.715883193,0.940339801,-1.259989646
0.246537296,1.185455401,0.129233156,0.153225012,-0.804675206
0.682534768,1.208492421,-0.362177272,0.781517528,-0.17563492
0.945806717,1.503270579,-0.607810389,1.432199086,0.113589976
1.495659595,0.363564397,-1.101455812,1.415407304,-0.010499914
1.74697822,-0.160121292,-1.16915452,2.672691993,-0.356997066
1.906256255,-0.505205892,-1.244351274,2.1479488,-0.788448066
-0.383104016,-1.033077301,0.750705851,0.552029838,-0.555540889
-0.372346025,-0.896240048,0.779328202,1.197114136,-1.093900102
-0.822687485,-0.549420476,0.778823525,1.006107614,-1.574987057
-0.863627618,-0.159607803,0.699012589,1.568632316,-1.468078845
-0.782643852,0.104925029,0.653159151,1.224400782,-1.05858221
-0.407907162,0.201297729,0.485101976,1.410509701,-0.669130865
0.102499748,0.428765932,0.25237415,0.84168808,0.041045117
0.633227309,0.492944378,-0.508893854,0.289658242,0.561268115
1.193240512,0.687533673,-1.060432846,0.289658242,0.743584799
1.42065249,0.637324485,-1.026907927,1.197114136,0.57940433
1.669879284,0.021237861,-1.366338722,2.164740583,0.161316856
1.751460716,-0.454440422,-1.170956935,2.289979291,-0.465814354
-0.049307459,-1.033077301,0.826623571,0.748633621,-0.523086611
-0.036158803,-0.947448986,0.822369872,0.568121963,-0.772220927
0.020918316,-0.57949075,0.748326663,0.404402087,-0.947855847
-0.062157282,0.15421616,0.679041831,0.355426056,-0.951673998
-0.085466263,0.156441282,0.720497376,0.180511658,-0.671994478
-0.081282599,0.336400008,0.711773687,0.338634273,-0.335042701
0.309591077,0.875751027,0.37111725,0.573719224,0.287315821
0.898591089,0.377082405,-0.459291393,1.049486385,0.776993615
1.111957912,1.056005399,-0.539895392,1.754741235,0.940219546
1.374034529,0.423195346,-0.678609251,2.027607695,0.781766303
1.621468324,-0.082358708,-0.99842977,2.273887166,0.506859471
1.983355191,-0.493823534,-1.504403711,1.951345018,-0.275861369
-0.028389143,-1.033077301,0.767215973,0.169317137,-0.836174947
-0.307499245,-0.967261135,0.710475948,0.552029838,-1.373579622
-0.406412997,-0.707719269,0.87117927,0.311347627,-1.53012379
-0.45900762,-0.113809958,0.898575979,0.792712049,-1.487169597
-0.468271446,0.398664537,0.847892069,0.868974726,-1.238989819
-0.676259273,0.606600678,0.630592915,1.940150496,-0.787493529
-0.342462716,0.782758802,0.403128141,0.79830931,-0.238634403
0.447651963,0.216702423,-0.111641586,0.382712702,0.221452726
1.054880793,0.570738083,-0.848540938,0.775920267,0.305452035
1.519267409,0.624125462,-1.265980254,0.940339801,-0.007636301
1.882648441,0.063456837,-1.667414125,1.492369639,-0.553631814
2.042822975,-0.57057081,-1.94851877,0.93474254,-1.187444788
0.058272452,-1.033077301,0.475585224,0.191006522,-1.750621978
0.077696602,-0.99108784,0.638956121,0.508651068,-2.288026653
0.06783511,-0.717533926,0.693461151,0.23508495,-2.542888195
0.001792999,-0.537625771,0.741333293,1.481175117,-2.393980327
-0.106384579,-0.578370409,0.754382778,0.37151818,-2.343389834
-0.206493662,-0.461205262,0.701175487,0.814401434,-1.983529155
0.054387622,-0.195657121,0.497502591,0.404402087,-1.322989128
0.304809748,1.136880043,0.242136432,0.771022664,-0.619494909
0.363978699,0.294535029,0.362105175,1.492369639,-0.225270876
0.280006601,-0.147696395,0.475585224,1.410509701,0.096408299
0.384000515,-0.041271743,0.444151107,0.956431925,-0.120271739
0.810136496,-0.345502782,-0.150285363,1.344741887,-0.999400878
-0.10459158,-1.033077301,0.608098776,0.125938366,-1.622713938
-0.091144091,-1.007550634,0.676951029,0.650681558,-2.224072633
-0.286282096,-0.768746754,0.625762443,0.579316484,-2.692750599
-0.259387119,0.184694892,0.772695314,0.338634273,-2.399707553
-0.155990871,0.798743117,0.554170519,1.246090167,-2.039846874
-0.085765096,1.75518401,0.536795238,0.256774335,-1.439442717
0.071122274,1.782686835,0.493825664,0.683565465,-0.715903208
0.968518031,3.052905009,-0.779977071,1.421004565,-0.397087646
1.686315104,1.548049225,-1.49553583,0.426091472,-0.596586007
1.87577528,0.476983403,-1.03873177,2.219313874,-0.45531444
2.060454127,-0.362078389,-1.405342983,1.743546714,-1.022309781
2.707128925,-0.779222724,-1.823070685,1.475577857,-1.764940042
-0.619182154,-1.033077301,0.44047418,2.115064894,-1.235171668
-0.591988343,-0.965911279,0.42987598,1.918461111,-1.781167181
-0.867811281,-0.629485985,0.376740785,2.487282731,-1.96157479
-1.07878744,-0.022035326,0.247471581,2.01151557,-1.878530018
-1.123612403,0.85337921,0.29902065,2.027607695,-1.278125861
-1.376425193,2.183321695,0.378399007,2.585234794,-0.584177018
-0.944013718,3.22788833,0.225265828,2.055593999,0.041045117
0.456318122,3.110793205,-0.624825187,0.311347627,0.51926846
1.344450053,2.472019667,-1.461938814,0.672370944,0.530722911
2.022502325,2.22498828,-1.974329353,0.278463721,0.054408644
2.785423193,-0.253066837,-2.348366515,1.284571335,-0.706357832
3.080371449,-0.593448337,-2.648576759,1.91286385,-1.607441336
-0.322739733,-1.033077301,-0.383085286,1.91286385,-1.456624394
-0.297637754,-0.978507339,-0.207457968,1.63440013,-1.972074703
-0.331704725,-0.609222588,-0.192317681,1.825406652,-2.254617836
-0.301223751,0.158082894,-0.327138324,1.355936409,-2.063710314
-0.461398285,0.916814651,-0.087056645,1.601516223,-1.848939352
-0.899487588,0.524629033,0.122672366,2.322863198,-1.268580484
-0.340072052,1.736636136,-0.297146138,1.623205608,-0.811356969
0.999297839,2.661800831,-1.11486578,1.098462416,-0.504950396
1.656431795,1.088343587,-1.710095312,1.650492254,-0.612813146
1.871292784,1.052982811,-2.008575238,0.207798304,-0.811356969
2.413077168,-0.306994937,-2.39364318,1.525253546,-1.25426242
2.860131465,-0.705498036,-2.724638673,2.230508396,-2.026483347
-0.496062923,-1.033077301,-0.228726465,2.47608821,-1.554941768
-0.786229849,-0.959068638,-0.101980641,2.361344365,-1.786894407
-1.013044161,-0.79994515,-0.032767905,2.738459806,-1.936756812
-1.159771206,0.245018274,-0.090300992,3.072196476,-1.913847909
-1.288269433,0.681484608,-0.082009883,2.984739278,-1.805985159
-1.207285667,1.866864152,-0.171409667,2.814722483,-1.518669338
-0.243847798,0.999766595,-0.929577517,2.00591831,-0.82281142
1.072810778,0.406837583,-1.537351858,0.639487037,-0.34745169
1.655236463,-0.264635918,-1.974113063,0.880169248,-0.335997239
2.208675338,0.412699925,-2.380233213,0.759828142,-0.490632332
2.281590611,-0.547253705,-2.540576052,1.737949453,-0.911583418
2.420249162,-0.803570699,-2.595946241,0.60100587,-1.847030276
0.077098936,-1.033077301,0.742775225,0.196603783,-1.241853431
-0.023010148,-0.999435939,0.801173472,0.426091472,-1.855621115
0.009861492,-0.681885285,0.818404559,0.218293168,-2.007392595
-0.061260783,-0.00181861,0.783726094,0.300852764,-2.130527947
-0.051399291,0.324694775,0.812492638,0.322542149,-1.606486799
-0.002091832,0.420729039,0.78805189,0.404402087,-1.087218338
0.208585494,0.811094103,0.585604636,0.027286646,-0.590858781
0.693292759,0.046433872,-0.054901561,0.771022664,-0.106908212
0.976586525,0.464220069,-0.248264643,1.295765856,0.301633885
1.19593001,1.024896475,-0.490004544,1.519656285,0.301633885
1.618479993,0.108951255,-1.131159611,1.164230229,-0.231952639
1.515083745,-0.477714737,-0.994680747,1.437796347,-0.68726708
0.249226794,-1.033077301,0.551719234,0.120341105,-1.253307883
0.222929482,-1.023266534,0.713576102,0.388309962,-1.76589458
0.223825981,-0.96911281,0.679762797,0.289658242,-2.186845666
0.167047695,-0.854013292,0.641335309,0.70525485,-2.323344544
0.066042112,-0.052058919,0.809608774,0.792712049,-2.026483347
0.125808729,0.451441175,0.861878809,0.69965759,-1.40221575
0.15300254,2.481993818,0.873342168,0.46457264,-0.611858608
0.233986306,2.049075231,0.837005482,0.579316484,0.055363181
0.626055315,1.647452293,0.214883917,0.923548018,0.133635265
1.149610881,-0.519649738,-0.601321695,0.666773683,0.005727226
2.083464275,-0.02017587,-1.595750104,0.590511006,-0.652903726
2.194331349,-0.686354981,-1.243630308,2.170337843,-1.44230633
0.167645361,-1.033077301,0.759573733,0.814401434,-1.205581002
-0.021217149,-0.972998994,0.710475948,0.448480515,-1.741076602
-0.263570782,-0.661003367,0.573852891,2.153546061,-2.078028378
-0.2420548,0.036794268,0.448765289,1.563035055,-1.854666577
-0.282098433,0.511643965,0.402767658,1.229998043,-1.566396219
-0.215458655,-0.031036958,0.430020173,0.93474254,-1.148308746
0.111464741,-0.352244281,0.160378888,0.738138757,-0.681539854
0.713613409,1.14666358,-0.342134417,0.874571987,-0.059181332
1.220733156,-0.709761558,-0.831670333,1.185919615,0.168953157
1.561104041,-0.610265128,-1.271243306,0.147627751,-0.032454279
1.455615961,-0.859416605,-1.195686069,0.907455894,-0.459132591
2.070913285,-0.929402932,-1.830857118,1.060680906,-1.288625774
0.070823441,-1.033077301,0.862888161,0.661176422,-1.185535712
-0.017033486,-0.882924324,0.835419357,0.590511006,-1.683804345
0.005080162,-0.644128224,0.735349275,0.568121963,-1.791667095
0.000298833,-0.187849742,0.746668442,0.393207565,-1.743940215
-0.064249113,-0.167282919,0.810762319,0.142030491,-1.325852741
-0.001792999,1.073452382,0.735421372,0.448480515,-0.797038905
0.37862152,-0.408782621,0.314160936,0.169317137,-0.142226104
0.603941667,-0.628155579,0.162181303,1.16982749,0.498268633
0.909647913,-0.381054171,-0.419349876,0.819998695,0.633812973
1.464879787,-0.170710075,-0.873630555,1.737949453,0.380860507
1.345047719,-0.096506908,-0.955460196,1.760338496,-0.128862577
1.267351117,-0.483779363,-0.793747522,1.453888471,-0.857174774
0.060364283,-1.033077301,0.517257059,0.087457199,-0.419996549
0.102798582,-0.945826825,0.266505083,0.994913093,-0.764584626
0.073214106,-0.475295111,0.266072504,0.103549323,-1.024218856
-0.098913751,0.007852115,0.406228295,0.431688733,-1.138763369
-0.138359719,0.099910723,0.493681471,0.56322436,-0.722584971
-0.272535774,0.454374291,0.429515497,1.372028533,-0.436223688
0.300626084,1.203380863,-0.163046462,0.519145932,0.144135179
0.799079672,1.434579648,-0.452009636,1.350339148,0.619494909
0.885442433,1.97779351,-0.622950675,1.344741887,0.94690131
1.277511442,0.61983082,-1.170812742,1.153035708,0.958355761
1.696774262,-0.105185663,-1.242909342,2.230508396,0.560313577
1.873683448,-0.271470779,-1.579167886,2.257795042,-0.148907867
-0.280006601,-1.033077301,0.217767781,2.082880645,-0.460087128
-0.36995536,-0.995794829,0.324614943,1.842198434,-0.852402086
-0.621273986,-0.672840863,0.297074042,2.355747104,-1.070991199
-0.64010047,0.408269131,0.334564274,1.568632316,-1.065263973
-0.497258255,0.318478436,0.229735817,2.208119353,-0.82281142
-0.34963471,1.133441218,0.015608914,2.071686123,-0.370360593
0.058870118,2.368714855,-0.07443974,0.677968204,0.064908558
0.97031103,3.742774672,-0.933975409,0.316944888,0.508768546
1.320543406,3.584841546,-1.334904604,0.890664112,0.351269841
1.901176092,2.092227825,-1.686591821,1.164230229,0.282543133
2.474039118,-0.126767796,-2.018524569,2.289979291,-0.184225759
3.119817416,-0.642432152,-2.561051486,3.1757458,-0.835220409
-0.240560634,-1.033077301,0.575871595,1.514059024,-0.936401396
-0.407309496,-0.971547996,0.606224264,1.426601825,-1.255216958
-0.432112642,-0.601212925,0.545591023,2.180832707,-1.418442889
-0.364576365,0.686191598,0.423315189,2.295576552,-1.470942458
-0.418963986,1.467579148,0.379047876,2.361344365,-1.582623358
-0.669684945,2.322741957,0.530522834,1.705765204,-1.072900274
-0.131187725,3.277778533,0.191452522,2.060491602,-0.721630434
1.174712861,3.564694852,-0.890501159,0.633889776,-0.393269496
1.564092371,1.976011856,-1.141685715,1.082370291,-0.19186206
2.18955002,-0.745351847,-1.552852627,1.399315179,-0.225270876
2.817697167,-0.970202031,-2.156012786,0.83609082,-0.800857055
3.361872216,-0.809024583,-2.558311816,1.30626072,-1.623668476
0.332302391,-1.033077301,0.697210174,0.180511658,-1.077672962
0.344554548,-1.015766471,0.757843415,0.409999348,-1.443260867
0.302717916,-0.783851912,0.727707036,0.552029838,-1.676168044
0.282397266,-0.234810719,0.792233493,0.267968857,-1.74966744
0.348140545,0.855654903,0.841475471,0.93474254,-1.468078845
0.317958403,0.843051063,0.828858566,0.945937061,-1.001309954
0.357105538,0.699670705,0.834049521,1.44269395,-0.670085403
0.681638269,0.414469909,0.381643354,1.30626072,-0.136498878
1.385689019,0.89737595,-0.489571965,1.502864503,-0.139362491
1.714106581,0.271443548,-0.945294576,1.388120658,-0.372269668
1.810330834,-0.361802193,-0.777093207,2.060491602,-0.661494564
1.928369903,-0.492485349,-0.890573256,2.066088862,-1.297216613
0.202011166,-1.033077301,0.745082316,0.125938366,-1.615077637
-0.020021817,-0.984727568,0.696128725,0.901858633,-2.145800549
0.09293709,-0.540601678,0.368882256,1.426601825,-2.370116887
0.16465703,0.07201111,0.07761199,1.317455241,-2.191618354
0.181391683,0.552291351,0.020799869,0.661176422,-2.051301325
0.151209541,0.288602666,0.415961336,0.131535627,-1.430851878
0.609320662,-0.078748719,-0.637874672,1.120851459,-0.720675896
1.177103525,0.245072735,-1.149832631,0.913053155,-0.472496117
1.381206523,-0.381240895,-0.922007374,1.782027881,-0.293997584
1.627743819,-0.60777548,-1.091722771,1.716260068,-0.479177881
1.447248635,-0.42655248,-0.681132632,2.164740583,-0.616631296
1.717393744,-0.490590883,-0.908453213,1.514059024,-1.099627327
0.654743291,-1.033077301,-0.38596915,0.754230882,-1.059536748
0.444065966,-0.994833981,-0.207530064,0.442883254,-1.599805035
0.298833086,-0.610447961,0.077539894,0.23508495,-1.988301843
0.160174534,0.151780973,0.572987731,0.940339801,-1.953938489
0.091442924,0.320477934,0.850703836,0.398804826,-1.578805208
0.291362259,-0.136329598,0.482434401,0.349828795,-1.084354726
0.819699155,0.687665936,-0.508605467,1.300663459,-0.529768374
1.567678368,1.608940557,-1.123373179,0.56322436,-0.243407091
1.65792596,0.547662162,-1.072833462,1.535748409,-0.193771135
1.349231383,0.075582198,-0.433625003,1.984228924,-0.194725673
1.698866093,-0.122356451,-0.78805189,2.098972769,-0.431451
2.162057376,-0.385994565,-1.488758749,1.278974074,-0.808493356
-0.012252157,-1.033077301,0.750922141,1.612710744,-0.564131728
-0.046020295,-0.94032626,0.784302867,0.683565465,-1.133990681
-0.019424151,-0.629785521,0.75942954,1.164230229,-1.329670892
-0.016734653,0.143261711,0.552079717,1.377625794,-0.962173911
-0.116843737,-0.270393228,0.488130033,0.83609082,-0.542177363
-0.218446986,0.478216556,0.694470503,0.46457264,-0.242452553
0.256398788,0.90312548,-0.006164259,0.46457264,0.320724637
0.94610555,0.168558864,-0.750561658,1.372028533,0.568904416
0.718095905,0.522096594,-0.221660998,2.049996738,0.757902863
1.124210069,0.312958421,-0.80247121,2.192027229,0.590858781
1.37612636,-0.381112522,-0.913283685,2.57473993,0.281588595
1.219836656,-0.514962198,-0.859067042,2.935063589,-0.088771998
-2.086452605,-1.033077301,-0.570031771,3.471001302,0.530722911
-2.152195884,-0.983175428,-0.507596115,3.296086905,0.045817805
